F:\Uni\Simulations\SwarmSimulation
MASS: 4.6551e-10 SIZE: 5.6e-06
FORCE:0.45
0.005,2.4e-12,2.8078e-13,0,2.7931e-06,-0.00094339
0.01,2.4e-12,5.8966e-13,0,5.8659e-06,-0.00094337
0.015,2.4e-12,1.2384e-12,0,1.2321e-05,-0.00094333
0.02,2.4e-12,2.6011e-12,0,-1.1637e-06,-0.00094326
0.025,2.4e-12,-2.4567e-13,0,1.1632e-07,-0.0009433
0.03,2.4e-12,2.4557e-14,0,2.4427e-07,-0.00094329
0.035,2.4e-12,5.157e-14,0,5.1297e-07,-0.00094329
0.04,2.4e-12,1.083e-13,0,1.0773e-06,-0.00094329
0.045,2.4e-12,2.2742e-13,0,2.2623e-06,-0.00094328
0.05,2.4e-12,4.776e-13,0,4.751e-06,-0.00094327
0.055,2.4e-12,1.003e-12,0,9.9787e-06,-0.00094324
0.06,2.4e-12,2.1066e-12,0,2.0986e-05,-0.00094317
0.065,2.4e-12,4.4305e-12,0,-2.0789e-06,-0.00094304
0.07,2.4e-12,-4.3888e-13,0,2.0775e-07,-0.00094311
0.075,2.4e-12,4.3859e-14,0,4.3628e-07,-0.0009431
0.08,2.4e-12,9.2104e-14,0,9.1619e-07,-0.0009431
0.085,2.4e-12,1.9342e-13,0,1.924e-06,-0.00094309
0.09,2.4e-12,4.0619e-13,0,4.0406e-06,-0.00094308
0.095,2.4e-12,8.5304e-13,0,8.4863e-06,-0.00094306
0.1,2.4e-12,1.7916e-12,0,1.7832e-05,-0.000943
0.105,2.4e-12,3.7646e-12,0,-1.762e-06,-0.00094289
0.11,2.4e-12,-3.7198e-13,0,1.761e-07,-0.00094295
0.115,2.4e-12,3.7177e-14,0,3.6981e-07,-0.00094294
0.12,2.4e-12,7.8072e-14,0,7.766e-07,-0.00094294
0.125,2.4e-12,1.6395e-13,0,1.6309e-06,-0.00094294
0.13,2.4e-12,3.443e-13,0,3.425e-06,-0.00094292
0.135,2.4e-12,7.2306e-13,0,7.1931e-06,-0.0009429
0.14,2.4e-12,1.5186e-12,0,1.5111e-05,-0.00094286
0.145,2.4e-12,3.1901e-12,0,-1.4848e-06,-0.00094276
0.15,2.4e-12,-3.1346e-13,0,1.4841e-07,-0.00094281
0.155,2.4e-12,3.1331e-14,0,3.1165e-07,-0.00094281
0.16,2.4e-12,6.5795e-14,0,6.5448e-07,-0.0009428
0.165,2.4e-12,1.3817e-13,0,1.3744e-06,-0.0009428
0.17,2.4e-12,2.9016e-13,0,2.8864e-06,-0.00094279
0.175,2.4e-12,6.0936e-13,0,6.0618e-06,-0.00094277
0.18,2.4e-12,1.2797e-12,0,1.2733e-05,-0.00094274
0.185,2.4e-12,2.6881e-12,0,-1.2222e-06,-0.00094265
0.19,2.4e-12,-2.5802e-13,0,1.2217e-07,-0.0009427
0.195,2.4e-12,2.5791e-14,0,2.5655e-07,-0.00094269
0.2,2.4e-12,5.4162e-14,0,5.3876e-07,-0.00094269
0.205,2.4e-12,1.1374e-13,0,1.1314e-06,-0.00094269
